ABLIM3	Alveolar_soft_part_sarcoma	Reactome
ABLIM3	Burkitt_lymphoma	Reactome
ABLIM3	Cancer_of_the_anal_canal	Reactome
ABLIM3	Carcinoid	Reactome
ABLIM3	Cervical_cancer	Reactome
ABLIM3	Clear_cell_sarcoma_of_soft_tissue	Reactome
ABLIM3	Colorectal_cancer	Reactome
ABLIM3	Ewing's_sarcoma	Reactome
ABLIM3	Extraskeletal_myxoid_chondrosarcoma	Reactome
ABLIM3	Hairy-cell_leukemia	Reactome
ABLIM3	Hepatocellular_carcinoma	Reactome
ABLIM3	Hodgkin_lymphoma	Reactome
ABLIM3	Kaposi's_sarcoma	Reactome
ABLIM3	Lymphoplasmacytic_lymphoma	Reactome
ABLIM3	Multiple_myeloma	Reactome
ABLIM3	Myxoid_liposarcoma	Reactome
ABLIM3	Nasopharyngeal_cancer	Reactome
ABLIM3	Neuroblastoma	Reactome
ABLIM3	Pancreatic_cancer	Reactome
ABLIM3	Penile_cancer	Reactome
ABLIM3	Prostate_cancer	Reactome
ABLIM3	Renal_cell_carcinoma	Reactome
ABLIM3	Small_cell_lung_cancer	Reactome
ABLIM3	Synovial_sarcoma	Reactome
ABLIM3	Thyroid_cancer	Reactome
ABR	Acute_myeloid_leukemia_(AML)	Reactome
ABR	Adult_T-cell_leukemia	Reactome
ABR	Bladder_cancer	Reactome
ABR	Breast_cancer	Reactome
ABR	Burkitt_lymphoma	Reactome
ABR	Cancer_of_the_anal_canal	Reactome
ABR	Cervical_cancer	Reactome
ABR	Chronic_myeloid_leukemia_(CML)	Reactome
ABR	Colorectal_cancer	Reactome
ABR	Endometrial_cancer	Reactome
ABR	Esophageal_cancer	Reactome
ABR	Glioma	Reactome
ABR	Hepatocellular_carcinoma	Reactome
ABR	Hodgkin_lymphoma	Reactome
ABR	Kaposi's_sarcoma	Reactome
ABR	Nasopharyngeal_cancer	Reactome
ABR	Non-small_cell_lung_cancer	Reactome
ABR	Ovarian_cancer	Reactome
ABR	Pancreatic_cancer	Reactome
ABR	Penile_cancer	Reactome
ABR	Prostate_cancer	Reactome
ABR	Renal_cell_carcinoma	Reactome
ABR	Small_cell_lung_cancer	Reactome
ACACB	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_B_lymphoblastic_leukemia)	Reactome
ACACB	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_T_lymphoblastic_leukemia)	Reactome
ACACB	Acute_myeloid_leukemia_(AML)	Reactome
ACACB	Alveolar_rhabdomyosarcoma	Reactome
ACACB	Alveolar_soft_part_sarcoma	Reactome
ACACB	Carcinoid	Reactome
ACACB	Clear_cell_sarcoma_of_soft_tissue	Reactome
ACACB	Ewing's_sarcoma	Reactome
ACACB	Extraskeletal_myxoid_chondrosarcoma	Reactome
ACACB	Hairy-cell_leukemia	Reactome
ACACB	Hodgkin_lymphoma	Reactome
ACACB	Lymphoplasmacytic_lymphoma	Reactome
ACACB	Multiple_myeloma	Reactome
ACACB	Myxoid_liposarcoma	Reactome
ACACB	Neuroblastoma	Reactome
ACACB	Prostate_cancer	Reactome
ACACB	Renal_cell_carcinoma	Reactome
ACACB	Synovial_sarcoma	Reactome
ACACB	Thyroid_cancer	Reactome
ACADM	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_B_lymphoblastic_leukemia)	Reactome
ACADM	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_T_lymphoblastic_leukemia)	Reactome
ACADM	Acute_myeloid_leukemia_(AML)	Reactome
ACADM	Adult_T-cell_leukemia	Reactome
ACADM	Alveolar_rhabdomyosarcoma	Reactome
ACADM	Alveolar_soft_part_sarcoma	Reactome
ACADM	Bladder_cancer	Reactome
ACADM	Breast_cancer	Reactome
ACADM	Burkitt_lymphoma	Reactome
ACADM	Cancer_of_the_anal_canal	Reactome
ACADM	Carcinoid	Reactome
ACADM	Cervical_cancer	Reactome
ACADM	Clear_cell_sarcoma_of_soft_tissue	Reactome
ACADM	Colorectal_cancer	Reactome
ACADM	Esophageal_cancer	Reactome
ACADM	Ewing's_sarcoma	Reactome
ACADM	Extraskeletal_myxoid_chondrosarcoma	Reactome
ACADM	Glioma	Reactome
ACADM	Hairy-cell_leukemia	Reactome
ACADM	Hepatocellular_carcinoma	Reactome
ACADM	Hodgkin_lymphoma	Reactome
ACADM	Kaposi's_sarcoma	Reactome
ACADM	Lymphoplasmacytic_lymphoma	Reactome
ACADM	Multiple_myeloma	Reactome
ACADM	Myxoid_liposarcoma	Reactome
ACADM	Nasopharyngeal_cancer	Reactome
ACADM	Neuroblastoma	Reactome
ACADM	Non-small_cell_lung_cancer	Reactome
ACADM	Ovarian_cancer	Reactome
ACADM	Penile_cancer	Reactome
ACADM	Prostate_cancer	Reactome
ACADM	Renal_cell_carcinoma	Reactome
ACADM	Small_cell_lung_cancer	Reactome
ACADM	Synovial_sarcoma	Reactome
ACADM	Thyroid_cancer	Reactome
ACAN	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_B_lymphoblastic_leukemia)	Reactome
ACAN	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_T_lymphoblastic_leukemia)	Reactome
ACAN	Acute_myeloid_leukemia_(AML)	Reactome
ACAN	Alveolar_rhabdomyosarcoma	Reactome
ACAN	Alveolar_soft_part_sarcoma	Reactome
ACAN	Bladder_cancer	Reactome
ACAN	Breast_cancer	Reactome
ACAN	Carcinoid	Reactome
ACAN	Clear_cell_sarcoma_of_soft_tissue	Reactome
ACAN	Colorectal_cancer	Reactome
ACAN	Esophageal_cancer	Reactome
ACAN	Ewing's_sarcoma	Reactome
ACAN	Extraskeletal_myxoid_chondrosarcoma	Reactome
ACAN	Glioma	Reactome
ACAN	Hairy-cell_leukemia	Reactome
ACAN	Hepatocellular_carcinoma	Reactome
ACAN	Hodgkin_lymphoma	Reactome
ACAN	Lymphoplasmacytic_lymphoma	Reactome
ACAN	Multiple_myeloma	Reactome
ACAN	Myxoid_liposarcoma	Reactome
ACAN	Neuroblastoma	Reactome
ACAN	Non-small_cell_lung_cancer	Reactome
ACAN	Ovarian_cancer	Reactome
ACAN	Prostate_cancer	Reactome
ACAN	Renal_cell_carcinoma	Reactome
ACAN	Small_cell_lung_cancer	Reactome
ACAN	Synovial_sarcoma	Reactome
ACAN	Thyroid_cancer	Reactome
ACD	Adult_T-cell_leukemia	Reactome
ACD	Bladder_cancer	Reactome
ACD	Breast_cancer	Reactome
ACD	Colorectal_cancer	Reactome
ACD	Esophageal_cancer	Reactome
ACD	Glioma	Reactome
ACD	Hepatocellular_carcinoma	Reactome
ACD	Non-small_cell_lung_cancer	Reactome
ACD	Ovarian_cancer	Reactome
ACD	Prostate_cancer	Reactome
ACD	Small_cell_lung_cancer	Reactome
ACIN1	Adult_T-cell_leukemia	Reactome
ACIN1	Bladder_cancer	Reactome
ACIN1	Breast_cancer	Reactome
ACIN1	Burkitt_lymphoma	Reactome
ACIN1	Cancer_of_the_anal_canal	Reactome
ACIN1	Cervical_cancer	Reactome
ACIN1	Colorectal_cancer	Reactome
ACIN1	Esophageal_cancer	Reactome
ACIN1	Glioma	Reactome
ACIN1	Hepatocellular_carcinoma	Reactome
ACIN1	Hodgkin_lymphoma	Reactome
ACIN1	Kaposi's_sarcoma	Reactome
ACIN1	Nasopharyngeal_cancer	Reactome
ACIN1	Non-small_cell_lung_cancer	Reactome
ACIN1	Ovarian_cancer	Reactome
ACIN1	Penile_cancer	Reactome
ACIN1	Prostate_cancer	Reactome
ACIN1	Small_cell_lung_cancer	Reactome
ACKR3	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_B_lymphoblastic_leukemia)	Reactome
ACKR3	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_T_lymphoblastic_leukemia)	Reactome
ACKR3	Acute_myeloid_leukemia_(AML)	Reactome
ACKR3	Adult_T-cell_leukemia	Reactome
ACKR3	Alveolar_rhabdomyosarcoma	Reactome
ACKR3	Alveolar_soft_part_sarcoma	Reactome
ACKR3	Bladder_cancer	Reactome
ACKR3	Burkitt_lymphoma	Reactome
ACKR3	Cancer_of_the_anal_canal	Reactome
ACKR3	Carcinoid	Reactome
ACKR3	Cervical_cancer	Reactome
ACKR3	Chronic_myeloid_leukemia_(CML)	Reactome
ACKR3	Clear_cell_sarcoma_of_soft_tissue	Reactome
ACKR3	Colorectal_cancer	Reactome
ACKR3	Endometrial_cancer	Reactome
ACKR3	Ewing's_sarcoma	Reactome
ACKR3	Extraskeletal_myxoid_chondrosarcoma	Reactome
ACKR3	Glioma	Reactome
ACKR3	Hairy-cell_leukemia	Reactome
ACKR3	Hepatocellular_carcinoma	Reactome
ACKR3	Hodgkin_lymphoma	Reactome
ACKR3	Kaposi's_sarcoma	Reactome
ACKR3	Lymphoplasmacytic_lymphoma	Reactome
ACKR3	Malignant_melanoma	Reactome
ACKR3	Multiple_myeloma	Reactome
ACKR3	Myxoid_liposarcoma	Reactome
ACKR3	Nasopharyngeal_cancer	Reactome
ACKR3	Neuroblastoma	Reactome
ACKR3	Non-small_cell_lung_cancer	Reactome
ACKR3	Pancreatic_cancer	Reactome
ACKR3	Penile_cancer	Reactome
ACKR3	Prostate_cancer	Reactome
ACKR3	Renal_cell_carcinoma	Reactome
ACKR3	Small_cell_lung_cancer	Reactome
ACKR3	Synovial_sarcoma	Reactome
ACKR3	Thyroid_cancer	Reactome
ACOX1	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_B_lymphoblastic_leukemia)	Reactome
ACOX1	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_T_lymphoblastic_leukemia)	Reactome
ACOX1	Acute_myeloid_leukemia_(AML)	Reactome
ACOX1	Adult_T-cell_leukemia	Reactome
ACOX1	Alveolar_rhabdomyosarcoma	Reactome
ACOX1	Alveolar_soft_part_sarcoma	Reactome
ACOX1	Bladder_cancer	Reactome
ACOX1	Breast_cancer	Reactome
ACOX1	Burkitt_lymphoma	Reactome
ACOX1	Cancer_of_the_anal_canal	Reactome
ACOX1	Carcinoid	Reactome
ACOX1	Cervical_cancer	Reactome
ACOX1	Clear_cell_sarcoma_of_soft_tissue	Reactome
ACOX1	Colorectal_cancer	Reactome
ACOX1	Esophageal_cancer	Reactome
ACOX1	Ewing's_sarcoma	Reactome
ACOX1	Extraskeletal_myxoid_chondrosarcoma	Reactome
ACOX1	Glioma	Reactome
ACOX1	Hairy-cell_leukemia	Reactome
ACOX1	Hepatocellular_carcinoma	Reactome
ACOX1	Hodgkin_lymphoma	Reactome
ACOX1	Kaposi's_sarcoma	Reactome
ACOX1	Lymphoplasmacytic_lymphoma	Reactome
ACOX1	Multiple_myeloma	Reactome
ACOX1	Myxoid_liposarcoma	Reactome
ACOX1	Nasopharyngeal_cancer	Reactome
ACOX1	Neuroblastoma	Reactome
ACOX1	Non-small_cell_lung_cancer	Reactome
ACOX1	Ovarian_cancer	Reactome
ACOX1	Penile_cancer	Reactome
ACOX1	Prostate_cancer	Reactome
ACOX1	Renal_cell_carcinoma	Reactome
ACOX1	Small_cell_lung_cancer	Reactome
ACOX1	Synovial_sarcoma	Reactome
ACOX1	Thyroid_cancer	Reactome
ACSL1	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_B_lymphoblastic_leukemia)	Reactome
ACSL1	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_T_lymphoblastic_leukemia)	Reactome
ACSL1	Acute_myeloid_leukemia_(AML)	Reactome
ACSL1	Adult_T-cell_leukemia	Reactome
